title,company,location,time,url
Data Engineer,Allianz Technology,Barcelona,Hace 4 semanas,https://es.linkedin.com/jobs/view/data-engineer-at-allianz-technology-3656550123?refId=CLoEIUyxODW3t2BM7DoEvQ%3D%3D&trackingId=en%2F6NQfzBzGJFo1C%2FxO2LQ%3D%3D&position=18&pageNum=4&trk=public_jobs_jserp-result_search-card
Senior Data Analyst - Hybrid (Barcelona),Michael Page,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/senior-data-analyst-hybrid-barcelona-at-michael-page-3639363861?refId=CLoEIUyxODW3t2BM7DoEvQ%3D%3D&trackingId=8PPKDokb8qw2XRKKl9oIQw%3D%3D&position=19&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Engineer (m/f/d),BayWa r.e. EMEA,Barcelona,Hace 3 semanas,https://es.linkedin.com/jobs/view/data-engineer-m-f-d-at-baywa-r-e-emea-3633362341?refId=CLoEIUyxODW3t2BM7DoEvQ%3D%3D&trackingId=eYPS1YO3t5tfgXsa6OwuNw%3D%3D&position=20&pageNum=4&trk=public_jobs_jserp-result_search-card
Preventa Data & Analytics,Logicalis Spain,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/preventa-data-analytics-at-logicalis-spain-3636098651?refId=CLoEIUyxODW3t2BM7DoEvQ%3D%3D&trackingId=Kgaip5J4kIBfGLiXcSqgWg%3D%3D&position=21&pageNum=4&trk=public_jobs_jserp-result_search-card
Spark/Scala/Python Engineer,NTT DATA Europe & Latam,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/spark-scala-python-engineer-at-ntt-data-europe-latam-3365191028?refId=CLoEIUyxODW3t2BM7DoEvQ%3D%3D&trackingId=T4tfDz9%2BGRnUwzVa29CVrA%3D%3D&position=22&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Engineer,Robert Walters,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/data-engineer-at-robert-walters-3636863496?refId=CLoEIUyxODW3t2BM7DoEvQ%3D%3D&trackingId=sdUFTNUDlzmQ9mCW%2FnuYCg%3D%3D&position=23&pageNum=4&trk=public_jobs_jserp-result_search-card
Junior Big Data Engineer (Tech Support) - Google Cloud Platform,Webhelp,Barcelona,Hace 8 horas,https://es.linkedin.com/jobs/view/junior-big-data-engineer-tech-support-google-cloud-platform-at-webhelp-3660008233?refId=CLoEIUyxODW3t2BM7DoEvQ%3D%3D&trackingId=4rGfK2UODGOtNW6W3f2%2F5A%3D%3D&position=24&pageNum=4&trk=public_jobs_jserp-result_search-card
Data Engineer - Snowflake expert,Experfy,Barcelona,Hace 3 meses,https://es.linkedin.com/jobs/view/data-engineer-snowflake-expert-at-experfy-3590301344?refId=CLoEIUyxODW3t2BM7DoEvQ%3D%3D&trackingId=WnLVk%2Blh6QQbYL35BegyAQ%3D%3D&position=25&pageNum=4&trk=public_jobs_jserp-result_search-card
Senior Product Data Analyst,eDreams ODIGEO,Barcelona,Hace 3 días,https://es.linkedin.com/jobs/view/senior-product-data-analyst-at-edreams-odigeo-3656556396?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=5GNkmeKJJH0JgUZuPWSabA%3D%3D&position=1&pageNum=5&trk=public_jobs_jserp-result_search-card
Senior Game Data Analyst,Tilting Point,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/senior-game-data-analyst-at-tilting-point-3521795653?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=7UYd8anlYDTH935nIZhSbQ%3D%3D&position=2&pageNum=5&trk=public_jobs_jserp-result_search-card
Graduate Statistical SAS Programmer FSP –Spain / Italy / Netherlands,Labcorp,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/graduate-statistical-sas-programmer-fsp-%E2%80%93spain-italy-netherlands-at-labcorp-3643994431?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=s6VYd16IZw5CuVseuHUvQA%3D%3D&position=3&pageNum=5&trk=public_jobs_jserp-result_search-card
Junior IT Process Engineer,Mur&Partners,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/junior-it-process-engineer-at-mur-partners-3649244278?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=W5COBn1e1W2iUuM%2BjITCOg%3D%3D&position=4&pageNum=5&trk=public_jobs_jserp-result_search-card
IT Business Analyst - Commercial Planning Reporting Technologies,Nestlé,Esplugues de Llobregat,Hace 2 días,https://es.linkedin.com/jobs/view/it-business-analyst-commercial-planning-reporting-technologies-at-nestl%C3%A9-3638337881?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=0L3dRkPZtVuf1HGTCto1vQ%3D%3D&position=5&pageNum=5&trk=public_jobs_jserp-result_search-card
Commercial - Data Engineer,PepsiCo,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/commercial-data-engineer-at-pepsico-3602220465?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=XYeJYF%2BV0c7F0Di%2FMiJ%2F0w%3D%3D&position=6&pageNum=5&trk=public_jobs_jserp-result_search-card
Digital Analytics Consultant Analyst - BXPERT Adobe Analytics,JAKALA Iberia,Barcelona,Hace 3 horas,https://es.linkedin.com/jobs/view/digital-analytics-consultant-analyst-bxpert-adobe-analytics-at-jakala-iberia-3655094530?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=41BhDXNTD9uAmHN0uDR2uw%3D%3D&position=7&pageNum=5&trk=public_jobs_jserp-result_search-card
Data Engineer,IT Partner España,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/data-engineer-at-it-partner-espa%C3%B1a-3633925623?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=rFw9zspOzwJfQPb1%2F5q4%2BQ%3D%3D&position=8&pageNum=5&trk=public_jobs_jserp-result_search-card
Data Engineer,Zurich Insurance,Barcelona,Hace 5 días,https://es.linkedin.com/jobs/view/data-engineer-at-zurich-insurance-3612098878?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=tOIKVSgyhIk%2BLZa9RmE%2BBA%3D%3D&position=9&pageNum=5&trk=public_jobs_jserp-result_search-card
Data Engineer ESP,Teladoc Health,Barcelona,Hace 3 semanas,https://es.linkedin.com/jobs/view/data-engineer-esp-at-teladoc-health-3577026880?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=GmuJgNqzEnS1CS4ERqH6Bw%3D%3D&position=10&pageNum=5&trk=public_jobs_jserp-result_search-card
Data Engineer,Sanofi,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/data-engineer-at-sanofi-3650322180?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=VuB44ACfQdSuk0%2BJhYETag%3D%3D&position=11&pageNum=5&trk=public_jobs_jserp-result_search-card
Data Engineer - Data Platform,Rover.com,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/data-engineer-data-platform-at-rover-com-3597801007?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=dBcI4OT5shx93jupQBO9UA%3D%3D&position=12&pageNum=5&trk=public_jobs_jserp-result_search-card
DATA ENGINEER,Eurecat - Centro Tecnológico de Catalunya,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/data-engineer-at-eurecat-centro-tecnol%C3%B3gico-de-catalunya-3630474588?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=PhufBUT%2BhhbZO0qVpWhF3Q%3D%3D&position=13&pageNum=5&trk=public_jobs_jserp-result_search-card
Business Intelligence Specialist,TD SYNNEX,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/business-intelligence-specialist-at-td-synnex-3652117951?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=NpLtUuoutKYq6MhzvZ39WA%3D%3D&position=14&pageNum=5&trk=public_jobs_jserp-result_search-card
Online Data Analyst,TELUS International,Barcelona,Hace 3 días,https://es.linkedin.com/jobs/view/online-data-analyst-at-telus-international-3658293346?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=Zb5VTEJ3B9X65SD7D9rjjA%3D%3D&position=15&pageNum=5&trk=public_jobs_jserp-result_search-card
Computer Vision Engineer (Internship),Fluendo,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/computer-vision-engineer-internship-at-fluendo-3621713050?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=xeFeUnPbuzsOwQpB9ANbng%3D%3D&position=16&pageNum=5&trk=public_jobs_jserp-result_search-card
Sr. Finance Data Analyst - ECA Region (They/She/He),Glovo,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/sr-finance-data-analyst-eca-region-they-she-he-at-glovo-3649208252?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=MuG29OIEkXa3f5qEtgSGVg%3D%3D&position=17&pageNum=5&trk=public_jobs_jserp-result_search-card
Data Engineer | Barcelona | 40% Remote,Page Personnel,Barcelona y alrededores,Hace 3 meses,https://es.linkedin.com/jobs/view/data-engineer-barcelona-40%25-remote-at-page-personnel-3595177153?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=09AV5FlvFU9Wc2YplK3Dng%3D%3D&position=18&pageNum=5&trk=public_jobs_jserp-result_search-card
Ingeniero de Datos (Spark y Nifi),Apiux Tecnología,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/ingeniero-de-datos-spark-y-nifi-at-apiux-tecnolog%C3%ADa-3641896110?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=0g0Vr1KVcFXbxEdxzfYaLA%3D%3D&position=19&pageNum=5&trk=public_jobs_jserp-result_search-card
Data Analyst Chapter Lead,Clevertask IT Solutions,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/data-analyst-chapter-lead-at-clevertask-it-solutions-3652239133?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=HH8FItpM9aGV2OHWJ3hDkw%3D%3D&position=20&pageNum=5&trk=public_jobs_jserp-result_search-card
Consultor Business Intelligence,Avanade,Barcelona,Hace 6 días,https://es.linkedin.com/jobs/view/consultor-business-intelligence-at-avanade-3629549048?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=6K%2FQZ45wO1gfe4cUsxx2Ag%3D%3D&position=21&pageNum=5&trk=public_jobs_jserp-result_search-card
Metadata Analyst,Schneider Electric,Barcelona,Hace 3 meses,https://es.linkedin.com/jobs/view/metadata-analyst-at-schneider-electric-3576082466?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=RYMyINGtuPWL14WzAbVJnw%3D%3D&position=22&pageNum=5&trk=public_jobs_jserp-result_search-card
Junior Python Developer (Remote Internship – IT),TalentKompass Deutschland,Barcelona,Hace 3 días,https://es.linkedin.com/jobs/view/junior-python-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3651758240?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=U%2BeKoNMZEMAS%2BgQKQ80CtQ%3D%3D&position=23&pageNum=5&trk=public_jobs_jserp-result_search-card
Data Scientist (BI & Reporting Team) ESP,Teladoc Health,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/data-scientist-bi-reporting-team-esp-at-teladoc-health-3577047473?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=VS40syW6zELoPAlwj%2FOB6Q%3D%3D&position=24&pageNum=5&trk=public_jobs_jserp-result_search-card
ES- DATA ANALYST (inglés alto),Devoteam,Barcelona,Hace 1 día,https://es.linkedin.com/jobs/view/es-data-analyst-ingl%C3%A9s-alto-at-devoteam-3597204508?refId=3SUGH%2B2sHo4BT3aXZfWHuA%3D%3D&trackingId=tCqitnZqijt2UoKCrcUA5Q%3D%3D&position=25&pageNum=5&trk=public_jobs_jserp-result_search-card
Data Engineer,WIRIS,Barcelona y alrededores,Hace 3 días,https://es.linkedin.com/jobs/view/data-engineer-at-wiris-3656545974?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=fT7qtjDs%2BtXFzksdynXBeg%3D%3D&position=1&pageNum=6&trk=public_jobs_jserp-result_search-card
Programador/a Bases de Datos,IN2 INGENIERIA DE LA INFORMACION,Barcelona y alrededores,Hace 9 horas,https://es.linkedin.com/jobs/view/programador-a-bases-de-datos-at-in2-ingenieria-de-la-informacion-3659011419?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=O%2Fq3xePm2zPqK%2Fu15ICYYA%3D%3D&position=2&pageNum=6&trk=public_jobs_jserp-result_search-card
REPORTING & CONTROLLING,MANGO,Barcelona,Hace 3 semanas,https://es.linkedin.com/jobs/view/reporting-controlling-at-mango-3658815971?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=VoqaOA11miChZrsmsiSwgw%3D%3D&position=3&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Engineer - Finance Data Operations,Schneider Electric,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/data-engineer-finance-data-operations-at-schneider-electric-3620313244?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=NZl232z%2BRxtO5vONSneRbQ%3D%3D&position=4&pageNum=6&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,AirHelp,Barcelona,Hace 9 horas,https://es.linkedin.com/jobs/view/senior-data-engineer-at-airhelp-3659755565?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=Nze6%2F1%2BST8d8%2BzulDWyN3w%3D%3D&position=5&pageNum=6&trk=public_jobs_jserp-result_search-card
Italian Language Data Analyst,TransPerfect,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/italian-language-data-analyst-at-transperfect-3642706620?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=a7mUtkheHA6LQGpADt7GZw%3D%3D&position=6&pageNum=6&trk=public_jobs_jserp-result_search-card
Business Analytics and Intelligence Analyst,"Fenix Group International, LLC",Barcelona,Hace 1 hora,https://es.linkedin.com/jobs/view/business-analytics-and-intelligence-analyst-at-fenix-group-international-llc-3660099591?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=88xqftvLLbmB7HXJZ9LE3w%3D%3D&position=7&pageNum=6&trk=public_jobs_jserp-result_search-card
Odoo Developer & Data Analyst,IOMED,Barcelona,Hace 3 días,https://es.linkedin.com/jobs/view/odoo-developer-data-analyst-at-iomed-3657890466?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=ZFd%2FvUBR0jCDSwjqw7qDQg%3D%3D&position=8&pageNum=6&trk=public_jobs_jserp-result_search-card
Crypto Quantitative Analyst,Token Metrics,Barcelona,Hace 6 meses,https://es.linkedin.com/jobs/view/crypto-quantitative-analyst-at-token-metrics-3409488418?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=aeimgqgm9AJPpvdVm4G4hA%3D%3D&position=9&pageNum=6&trk=public_jobs_jserp-result_search-card
Business Insights & Analytics Manager,Roche,Sant Cugat del Vallès,Hace 11 horas,https://es.linkedin.com/jobs/view/business-insights-analytics-manager-at-roche-3659718177?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=EfSO%2B9mztHNFY6Ew15RzZQ%3D%3D&position=10&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Scientist - Arquitectura Contable y Financial BI,CaixaBank,Barcelona,Hace 3 días,https://es.linkedin.com/jobs/view/data-scientist-arquitectura-contable-y-financial-bi-at-caixabank-3653202808?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=KOPxArZs7br3JDsBTO2btw%3D%3D&position=11&pageNum=6&trk=public_jobs_jserp-result_search-card
Senior SOC Analyst,Bumble Inc.,Barcelona,Hace 2 días,https://es.linkedin.com/jobs/view/senior-soc-analyst-at-bumble-inc-3632941565?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=5pc9Dl7jL1F6%2BmfTLg3eBw%3D%3D&position=12&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Engineer exp +2 (30-40K),zenital,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/data-engineer-exp-%2B2-30-40k-at-zenital-3623042930?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=f4w3jHyprPDVi2YODW%2BgUg%3D%3D&position=13&pageNum=6&trk=public_jobs_jserp-result_search-card
BI Consultant,LHH,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/bi-consultant-at-lhh-3615559353?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=fIED051SjkzXxSbR1b595A%3D%3D&position=14&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Acquisition Engineer,Applus+ IDIADA,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/data-acquisition-engineer-at-applus%2B-idiada-3652091619?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=AEX%2B9YDdioxhXjxZfejEWA%3D%3D&position=15&pageNum=6&trk=public_jobs_jserp-result_search-card
Desarrollador Contrato Formativo,Mason Frank International,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/desarrollador-contrato-formativo-at-mason-frank-international-3599914362?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=18CZ1Ox7CO%2Fl066YgeCB9A%3D%3D&position=16&pageNum=6&trk=public_jobs_jserp-result_search-card
PL/SQL Developer,Agap2 España,Cornellà de Llobregat,Hace 1 semana,https://es.linkedin.com/jobs/view/pl-sql-developer-at-agap2-espa%C3%B1a-3648348912?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=Uzkwv4gGxnVZ5L0ilF5rfw%3D%3D&position=17&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Engineer,Schwarz Dienstleistungen,Barcelona,Hace 4 semanas,https://es.linkedin.com/jobs/view/data-engineer-at-schwarz-dienstleistungen-3630470320?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=UCS58T0fVT2t7NCkPSfWwQ%3D%3D&position=18&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Center Design Engineer,JAM Recruitment,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/data-center-design-engineer-at-jam-recruitment-3651676012?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=bJZcyC%2B1F%2BvaH%2BARmFdEtg%3D%3D&position=19&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Engineer - Supply Chain,Ecolab,Barcelona,Hace 6 días,https://es.linkedin.com/jobs/view/data-engineer-supply-chain-at-ecolab-3651841870?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=2DYbH4NI%2BIK2PEJ5dJiEsA%3D%3D&position=20&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Team Lead,Tilting Point,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/data-team-lead-at-tilting-point-3641779124?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=9hnQRsdsyXaaxnquCfTODg%3D%3D&position=21&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Engineer Azure (100% teletrabajo),Krell Consulting,Barcelona,Hace 4 días,https://es.linkedin.com/jobs/view/data-engineer-azure-100%25-teletrabajo-at-krell-consulting-3657208236?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=xgvRrUH5Ct8v5IHDEW7yWw%3D%3D&position=22&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Analyst & Planon Administrator – Global Real Estate,Schneider Electric,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/data-analyst-planon-administrator-%E2%80%93-global-real-estate-at-schneider-electric-3619158733?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=S1a7VdMf6cZ2N%2BGK9YmVwQ%3D%3D&position=23&pageNum=6&trk=public_jobs_jserp-result_search-card
Data and Technical Operations Engineer,Clarity AI,Barcelona,Hace 3 semanas,https://es.linkedin.com/jobs/view/data-and-technical-operations-engineer-at-clarity-ai-3635290677?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=Z5pmKD9JHuMaIzuU5zA0OQ%3D%3D&position=24&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Engineer,IOMED,Barcelona,Hace 3 días,https://es.linkedin.com/jobs/view/data-engineer-at-iomed-3657875808?refId=scf%2FPxXmT11hwoVeL6n6jA%3D%3D&trackingId=K2v4ePFP0QiIARb6rtXSGA%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
